Fold_1_FPR,Fold_1_TPR,Fold_2_FPR,Fold_2_TPR,Fold_3_FPR,Fold_3_TPR,Fold_4_FPR,Fold_4_TPR,Fold_5_FPR,Fold_5_TPR,Fold_6_FPR,Fold_6_TPR,Fold_7_FPR,Fold_7_TPR,Fold_8_FPR,Fold_8_TPR,Fold_9_FPR,Fold_9_TPR,Fold_10_FPR,Fold_10_TPR,Average_FPR,Average_TPR
0.0,0.12367149758454106,0.0,0.12166480862133035,0.0,0.1403939056112969,0.0,0.08086213303604609,0.0,0.08963210702341136,0.0,0.1707172054998142,0.0,0.042822384428223864,0.0,0.2100318173310874,0.0,0.1312371326969867,0.0,0.12565974171813588,0.0,0.14589725704119844
0.015384615384615385,0.3174656261612783,0.015384615384615385,0.2707172054998142,0.015384615384615385,0.303901895206243,0.015384615384615385,0.20040876997398738,0.015384615384615385,0.21397250092902265,0.015384615384615385,0.37172054998141957,0.015384615384615385,0.21370016844469403,0.015384615384615385,0.4300580198390417,0.015384615384615385,0.33408197641774284,0.015384615384615385,0.28190155343440015,0.015384615384615385,0.3213303747963787
0.03076923076923077,0.5360089186176142,0.03076923076923077,0.4557041991824601,0.03076923076923077,0.5553697510219249,0.03076923076923077,0.3663693794128577,0.03076923076923077,0.3633593459680416,0.03076923076923077,0.5972500929022668,0.03076923076923077,0.4318173310874041,0.03076923076923077,0.6595545573647763,0.03076923076923077,0.5710462287104623,0.03076923076923077,0.4720194647201946,0.03076923076923077,0.5339743792059286
0.046153846153846156,0.6508361204013378,0.046153846153846156,0.5502043849869938,0.046153846153846156,0.6818654775176514,0.046153846153846156,0.5076179858788554,0.046153846153846156,0.49104422147900406,0.046153846153846156,0.659606094388703,0.046153846153846156,0.6246677896312933,0.046153846153846156,0.6824068875163766,0.046153846153846156,0.7197891321978913,0.046153846153846156,0.5768294965375257,0.046153846153846156,0.6305783787833341
0.06153846153846154,0.7039762170196953,0.06153846153846154,0.622445187662579,0.06153846153846154,0.7903753251579339,0.06153846153846154,0.6331475287997027,0.06153846153846154,0.6097361575622444,0.06153846153846154,0.71826458565589,0.06153846153846154,0.7131948343627176,0.06153846153846154,0.6997005427662362,0.06153846153846154,0.7977790255162517,0.06153846153846154,0.6603406326034064,0.06153846153846154,0.7071673814069133
0.07692307692307693,0.7384243775548123,0.07692307692307693,0.6889632107023411,0.07692307692307693,0.8184689706428837,0.07692307692307693,0.7180787811222593,0.07692307692307693,0.7085098476402824,0.07692307692307693,0.7614455592716463,0.07692307692307693,0.7634287853265955,0.07692307692307693,0.7146546883773162,0.07692307692307693,0.8425042111173496,0.07692307692307693,0.7264083848025453,0.07692307692307693,0.7532964069825913
0.09230769230769231,0.7580453363062059,0.09230769230769231,0.7609315000619348,0.09230769230769231,0.8340208101077666,0.09230769230769231,0.7494240059457451,0.09230769230769231,0.7444816053511705,0.09230769230769231,0.798792270531401,0.09230769230769231,0.8020962006363466,0.09230769230769231,0.7317798989331836,0.09230769230769231,0.8465967933121217,0.09230769230769231,0.758113419427288,0.09230769230769231,0.7779467527328744
0.1076923076923077,0.7791527313266443,0.1076923076923077,0.829480986002725,0.1076923076923077,0.856596060943887,0.1076923076923077,0.7756719930632974,0.1076923076923077,0.7765143069490896,0.1076923076923077,0.8112597547380156,0.1076923076923077,0.8270260153471831,0.1076923076923077,0.7628485869361781,0.1076923076923077,0.854264146234949,0.1076923076923077,0.7856634849335579,0.1076923076923077,0.8061349300339766
0.12307692307692308,0.7969528056484578,0.12307692307692308,0.8759692803171063,0.12307692307692308,0.8768115942028986,0.12307692307692308,0.7987674965935835,0.12307692307692308,0.8130063173541434,0.12307692307692308,0.8181716833890746,0.12307692307692308,0.8445442635223657,0.12307692307692308,0.8029945723376379,0.12307692307692308,0.864495601721879,0.12307692307692308,0.8019090398652443,0.12307692307692308,0.8343112742232712
0.13846153846153847,0.8147528799702712,0.13846153846153847,0.887631611544655,0.13846153846153847,0.8992753623188404,0.13846153846153847,0.8291093769354638,0.13846153846153847,0.8525455221107394,0.13846153846153847,0.8306391675956892,0.13846153846153847,0.8580572711959572,0.13846153846153847,0.8406138873292157,0.13846153846153847,0.8825004679019276,0.13846153846153847,0.8221598352985214,0.13846153846153847,0.858621136763549
