Fold_1_FPR,Fold_1_TPR,Fold_2_FPR,Fold_2_TPR,Fold_3_FPR,Fold_3_TPR,Fold_4_FPR,Fold_4_TPR,Fold_5_FPR,Fold_5_TPR,Fold_6_FPR,Fold_6_TPR,Fold_7_FPR,Fold_7_TPR,Fold_8_FPR,Fold_8_TPR,Fold_9_FPR,Fold_9_TPR,Fold_10_FPR,Fold_10_TPR,Average_FPR,Average_TPR
0.07428571428571429,0.8562694027887398,0.07428571428571429,0.8611359583735274,0.07428571428571429,0.8488561489666461,0.07428571428571429,0.9029729018679296,0.07428571428571429,0.8631860036832412,0.07428571428571429,0.8349995615188985,0.07428571428571429,0.8845321406647373,0.07428571428571429,0.8095729194071735,0.07428571428571429,0.8506445672191528,0.07428571428571429,0.8479645707270016,0.07428571428571429,0.8587120758551074
0.08,0.8683469262474787,0.08,0.8690566809903826,0.08,0.8634979099067496,0.08,0.9058525116615093,0.08,0.8725282820310444,0.08,0.8468280277120055,0.08,0.8941190914671577,0.08,0.8278979215995791,0.08,0.8623537665526616,0.08,0.8590256949925458,0.08,0.8709883653911212
0.08571428571428572,0.8822029290537576,0.08571428571428572,0.8747709667046684,0.08571428571428572,0.8709637814610189,0.08571428571428572,0.9076122824820536,0.08571428571428572,0.8832412523020257,0.08571428571428572,0.8588599491361921,0.08571428571428572,0.9025700838960508,0.08571428571428572,0.846885907217399,0.08571428571428572,0.872842234499693,0.08571428571428572,0.8692002104709287,0.08571428571428572,0.8798645229148268
0.09142857142857143,0.8939027741237686,0.09142857142857143,0.8854722441462772,0.09142857142857143,0.8779321231254933,0.09142857142857143,0.9098643214191754,0.09142857142857143,0.8929825484521616,0.09142857142857143,0.8674471630272733,0.09142857142857143,0.9082165511999767,0.09142857142857143,0.8582723844602298,0.09142857142857143,0.8801753924405857,0.09142857142857143,0.8795553801631149,0.09142857142857143,0.8866156202267407
0.09714285714285714,0.902618609137946,0.09714285714285714,0.8960975181969657,0.09714285714285714,0.8808576690344645,0.09714285714285714,0.9136718407436639,0.09714285714285714,0.9005466397731591,0.09714285714285714,0.8732579145838814,0.09714285714285714,0.910880762372475,0.09714285714285714,0.8659465554177471,0.09714285714285714,0.8875570756233739,0.09714285714285714,0.8827037997519449,0.09714285714285714,0.893003729306604
0.10285714285714286,0.9079028325879154,0.10285714285714286,0.9073366657897045,0.10285714285714286,0.8836190476190475,0.10285714285714286,0.9212277470841006,0.10285714285714286,0.9048507702651349,0.10285714285714286,0.8806162121079246,0.10285714285714286,0.9142652518343125,0.10285714285714286,0.8720577291690156,0.10285714285714286,0.8935800520330908,0.10285714285714286,0.8856481377081218,0.10285714285714286,0.8993916390620844
0.10857142857142857,0.9099362156157736,0.10857142857142857,0.9182706305358238,0.10857142857142857,0.8874654038410944,0.10857142857142857,0.9297179104913912,0.10857142857142857,0.9100213394136045,0.10857142857142857,0.8912765646467302,0.10857142857142857,0.9178295185477505,0.10857142857142857,0.8784560454015861,0.10857142857142857,0.9003010903563391,0.10857142857142857,0.8895558812843738,0.10857142857142857,0.905643440051167
0.11428571428571428,0.9119596597386652,0.11428571428571428,0.92838025081119,0.11428571428571428,0.8910679645707269,0.11428571428571428,0.9375316437194889,0.11428571428571428,0.9168534596158906,0.11428571428571428,0.9019018386974187,0.11428571428571428,0.9222213452600192,0.11428571428571428,0.8866101652447351,0.11428571428571428,0.906538279400158,0.11428571428571428,0.8943290612746018,0.11428571428571428,0.9110554030493844
0.12,0.9152345873892834,0.12,0.9377777777777778,0.12,0.8960536700868192,0.12,0.9415207693881726,0.12,0.9241953871788126,0.12,0.9106235201262824,0.12,0.9280969920196438,0.12,0.8947619047619048,0.12,0.9122806279049372,0.12,0.8993063228974831,0.12,0.9160483799001496
0.12571428571428572,0.920336168844456,0.12571428571428572,0.944160893332164,0.12571428571428572,0.9019924581250548,0.12571428571428572,0.9437681311935456,0.12571428571428572,0.9301739308369142,0.12571428571428572,0.9156888538104007,0.12571428571428572,0.9354134876786809,0.12571428571428572,0.9024423397351573,0.12571428571428572,0.9172611885761057,0.12571428571428572,0.9048206612295009,0.12571428571428572,0.9210027704920023
0.13142857142857142,0.9257540413341517,0.13142857142857142,0.9513884650238242,0.13142857142857142,0.908901517144611,0.13142857142857142,0.9471672366920986,0.13142857142857142,0.934722441462773,0.13142857142857142,0.9197965447689205,0.13142857142857142,0.941396513588042,0.13142857142857142,0.9077207752345873,0.13142857142857142,0.920340845976205,0.13142857142857142,0.9106214738811422,0.13142857142857142,0.9259335980384418
0.13714285714285715,0.9334993715104212,0.13714285714285715,0.9571904469584027,0.13714285714285715,0.9148420591072524,0.13714285714285715,0.950506884153293,0.13714285714285715,0.9385951065509077,0.13714285714285715,0.924846093133386,0.13714285714285715,0.9447667767741432,0.13714285714285715,0.9136244847847057,0.13714285714285715,0.9228103715396532,0.13714285714285715,0.9169902657195474,0.13714285714285715,0.9306312483589616
0.14285714285714285,0.941618872226607,0.14285714285714285,0.9607997895290712,0.14285714285714285,0.9201318951153203,0.14285714285714285,0.9537621678505657,0.14285714285714285,0.9427472302610425,0.14285714285714285,0.9298430237656756,0.14285714285714285,0.9466222339150516,0.14285714285714285,0.9191440848899413,0.14285714285714285,0.925540062556637,0.14285714285714285,0.9210277997018328,0.14285714285714285,0.9354104957847407
0.14857142857142858,0.9503276915431611,0.14857142857142858,0.9619426466719283,0.14857142857142858,0.9268315355608172,0.14857142857142858,0.9551907392791371,0.14857142857142858,0.9479031833727967,0.14857142857142858,0.9347426115934403,0.14857142857142858,0.9479223791010163,0.14857142857142858,0.9259668508287293,0.14857142857142858,0.9287205121459263,0.14857142857142858,0.9233958899704755,0.14857142857142858,0.9406862284164651
0.15428571428571428,0.9557280247887983,0.15428571428571428,0.9639228273261422,0.15428571428571428,0.934350609488731,0.15428571428571428,0.9570244672454616,0.15428571428571428,0.9524388318863457,0.15428571428571428,0.9382999210734017,0.15428571428571428,0.9496805908776443,0.15428571428571428,0.9319626414101552,0.15428571428571428,0.9326130550439942,0.15428571428571428,0.9249579058142594,0.15428571428571428,0.9457919712982439
0.16,0.9590411879914642,0.16,0.9659251074278697,0.16,0.9421064632114355,0.16,0.9599850916425502,0.16,0.9557046391300534,0.16,0.942868894150662,0.16,0.9520047355958958,0.16,0.9376769271244408,0.16,0.9355119413019964,0.16,0.9259728434037826,0.16,0.9499154077529646
0.1657142857142857,0.9623695518723142,0.1657142857142857,0.9679607120933087,0.1657142857142857,0.9471121634657546,0.1657142857142857,0.9631018153117601,0.1657142857142857,0.9578368265661082,0.1657142857142857,0.9473212312549328,0.1657142857142857,0.9560378847671666,0.1657142857142857,0.9434710163991932,0.1657142857142857,0.9381182729691017,0.1657142857142857,0.9272096524306469,0.1657142857142857,0.9532668466023773
0.17142857142857143,0.9651881083925282,0.17142857142857143,0.969341050600719,0.17142857142857143,0.9506568446899938,0.17142857142857143,0.9658133824432166,0.17142857142857143,0.9598489286445088,0.17142857142857143,0.9524207080008185,0.17142857142857143,0.9595071472419539,0.17142857142857143,0.9483127247215644,0.17142857142857143,0.9406369084159139,0.17142857142857143,0.9289648922798094,0.17142857142857143,0.9560162414234576
0.17714285714285713,0.9678354818907304,0.17714285714285713,0.9712853342687595,0.17714285714285713,0.953212312549329,0.17714285714285713,0.9674129615013591,0.17714285714285713,0.9616070624689409,0.17714285714285713,0.9558733081937502,0.17714285714285713,0.9624537402437954,0.17714285714285713,0.9534131368937999,0.17714285714285713,0.9441065216755824,0.17714285714285713,0.932097401268672,0.17714285714285713,0.9583412436194092
0.18285714285714286,0.9688573182495833,0.18285714285714286,0.9732542898067759,0.18285714285714286,0.9560694554064719,0.18285714285714286,0.968950627027975,0.18285714285714286,0.9629800929579935,0.18285714285714286,0.958704142184805,0.18285714285714286,0.9637707036160074,0.18285714285714286,0.9569592797217106,0.18285714285714286,0.9474179309538425,0.18285714285714286,0.9378841825250666,0.18285714285714286,0.9600863643388157
0.18857142857142858,0.9699426466719283,0.18857142857142858,0.9750310152299102,0.18857142857142858,0.9583791232883576,0.18857142857142858,0.9701390862053845,0.18857142857142858,0.9642916776286942,0.18857142857142858,0.9604342911709393,0.18857142857142858,0.9648971907977433,0.18857142857142858,0.9616825981466866,0.18857142857142858,0.9495018854687363,0.18857142857142858,0.9458049051419217,0.18857142857142858,0.9619648070856077
0.19428571428571428,0.9710855038147854,0.19428571428571428,0.9761582039814083,0.19428571428571428,0.9600085190613998,0.19428571428571428,0.9709634306761378,0.19428571428571428,0.9659747434885556,0.19428571428571428,0.9616923421711634,0.19428571428571428,0.9656841182145048,0.19428571428571428,0.9655859569119237,0.19428571428571428,0.9506384284837324,0.19428571428571428,0.9532345289251366,0.19428571428571428,0.9637632737574526
0.2,0.9727261247040251,0.2,0.9775234587389283,0.2,0.962898986482254,0.2,0.97134438305709,0.2,0.9677254523663363,0.2,0.9624718641293226,0.2,0.9660650705954573,0.2,0.9690406033499956,0.2,0.952071969364787,0.2,0.9578937316690539,0.2,0.9658362571354224
0.2057142857142857,0.9745070985218314,0.2057142857142857,0.9788917146559871,0.2057142857142857,0.9661799526440409,0.2057142857142857,0.9717253354380426,0.2057142857142857,0.9693174310853868,0.2057142857142857,0.9633460005651533,0.2057142857142857,0.9664460229764096,0.2057142857142857,0.9713180741910024,0.2057142857142857,0.9537975386594171,0.2057142857142857,0.9600857474153974,0.2057142857142857,0.9676633341905183
0.21142857142857144,0.9761187601703254,0.21142857142857144,0.980154150467226,0.21142857142857144,0.9696324553967279,0.21142857142857144,0.9721062878189949,0.21142857142857144,0.9707720190593118,0.21142857142857144,0.9644261061903786,0.21142857142857144,0.967154316115642,0.21142857142857144,0.9727466456195737,0.21142857142857144,0.9555330468590137,0.21142857142857144,0.9614510801251133,0.21142857142857144,0.9694046377720283
0.21714285714285714,0.9770633459031248,0.21714285714285714,0.98095277071336,0.21714285714285714,0.9712947859725023,0.21714285714285714,0.9724872401999474,0.21714285714285714,0.9730396762756667,0.21714285714285714,0.9656764594112659,0.21714285714285714,0.9685205062995118,0.21714285714285714,0.974021164021164,0.21714285714285714,0.9568752819941866,0.21714285714285714,0.9633708478275697,0.21714285714285714,0.9707714929476604
0.22285714285714286,0.9787918244850631,0.22285714285714286,0.9820593021329669,0.22285714285714286,0.9725849922535006,0.22285714285714286,0.9728681925808997,0.22285714285714286,0.9752619820180988,0.22285714285714286,0.9670991844251512,0.22285714285714286,0.9705980882223975,0.22285714285714286,0.9751486450933964,0.22285714285714286,0.9576654122294286,0.22285714285714286,0.9653561788947213,0.22285714285714286,0.9720130078450394
0.22857142857142856,0.9805807716988985,0.22857142857142856,0.9835256863422384,0.22857142857142856,0.9743530454948501,0.22857142857142856,0.973249144961852,0.22857142857142856,0.9771889602986681,0.22857142857142856,0.9684217603554619,0.22857142857142856,0.972660578043372,0.22857142857142856,0.976434856324359,0.22857142857142856,0.9580522288185032,0.22857142857142856,0.9671903383821299,0.22857142857142856,0.9733155296894156
0.2342857142857143,0.9824301875446312,0.2342857142857143,0.9848177439878871,0.2342857142857143,0.9761641868124372,0.2342857142857143,0.9736300973428045,0.2342857142857143,0.9785981132784605,0.2342857142857143,0.9697126487181734,0.2342857142857143,0.9740742411144936,0.2342857142857143,0.9779880148498933,0.2342857142857143,0.9583006760234721,0.2342857142857143,0.968512797384147,0.2342857142857143,0.9746837147874639
0.24,0.9831484484996719,0.24,0.9854669823730597,0.24,0.9779330000876962,0.24,0.9741275103043059,0.24,0.9801662720336752,0.24,0.9709503347072408,0.24,0.9747855827413838,0.24,0.979402496419071,0.24,0.9585491232284409,0.24,0.9700509055678748,0.24,0.9758298705623176
0.24571428571428572,0.9837411207576954,0.24571428571428572,0.9855836004488614,0.24571428571428572,0.9791820865854015,0.24571428571428572,0.9748788915197755,0.24571428571428572,0.9816051916162413,0.24571428571428572,0.9720292905375776,0.24571428571428572,0.9751937460066898,0.24571428571428572,0.9803725335438043,0.24571428571428572,0.95879757043341,0.24571428571428572,0.9727965489449308,0.24571428571428572,0.9767866254267406
0.25142857142857145,0.9842082043187015,0.25142857142857145,0.9857002185246633,0.25142857142857145,0.9803880850068696,0.25142857142857145,0.9758842409892132,0.25142857142857145,0.9824172586161536,0.25142857142857145,0.972916776286942,0.25142857142857145,0.9756019092719961,0.25142857142857145,0.9809439621152329,0.25142857142857145,0.9590460176383788,0.25142857142857145,0.9752527947950204,0.25142857142857145,0.9778671037809834
0.2571428571428571,0.9846477647582619,0.2571428571428571,0.9858168366004649,0.2571428571428571,0.9816364114706657,0.2571428571428571,0.9769552573884064,0.2571428571428571,0.9830934549387588,0.2571428571428571,0.9733929667631324,0.2571428571428571,0.9759382117487878,0.2571428571428571,0.9814175801689614,0.2571428571428571,0.9597239475500344,0.2571428571428571,0.9773621812137991,0.2571428571428571,0.9790156451801675
0.26285714285714284,0.9855637180499058,0.26285714285714284,0.9859334546762667,0.26285714285714284,0.983333917974802,0.26285714285714284,0.9777215118828377,0.26285714285714284,0.9841073986377853,0.26285714285714284,0.9739118360665321,0.26285714285714284,0.9761928815725184,0.26285714285714284,0.9817800871115787,0.26285714285714284,0.9612586640869816,0.26285714285714284,0.9786268442306327,0.26285714285714284,0.9802980156971497
0.26857142857142857,0.9868347735751051,0.26857142857142857,0.9860500727520685,0.26857142857142857,0.9848462392937531,0.26857142857142857,0.9781830044725071,0.26857142857142857,0.985168961384431,0.26857142857142857,0.974589435528662,0.26857142857142857,0.9763659187431877,0.26857142857142857,0.9820314829430852,0.26857142857142857,0.9629826737324764,0.26857142857142857,0.9806378438422636,0.26857142857142857,0.9811806291994796
0.2742857142857143,0.9885398579321231,0.2742857142857143,0.9861666908278701,0.2742857142857143,0.986173375427519,0.2742857142857143,0.9784115759010785,0.2742857142857143,0.986173375427519,0.2742857142857143,0.9759363033119939,0.2742857142857143,0.9765291840493102,0.2742857142857143,0.9822695781811803,0.2742857142857143,0.9645880992053052,0.2742857142857143,0.9824630945072934,0.2742857142857143,0.9820791442832923
0.28,0.9904334524447819,0.28,0.9862833089036719,0.28,0.9867890028939753,0.28,0.9786401473296501,0.28,0.9873419762830444,0.28,0.9773198573474817,0.28,0.9766924493554328,0.28,0.9825076734192757,0.28,0.9660057712464973,0.28,0.9837894789591711,0.28,0.9827331899140245
0.2857142857142857,0.9918495354875521,0.2857142857142857,0.9863999269794737,0.2857142857142857,0.9872617732175744,0.2857142857142857,0.9788687187582215,0.2857142857142857,0.9883783020062946,0.2857142857142857,0.9786240463036042,0.2857142857142857,0.9768557146615552,0.2857142857142857,0.982745768657371,0.2857142857142857,0.9675063287438976,0.2857142857142857,0.9842334723944826,0.2857142857142857,0.9833757062724586
0.2914285714285714,0.9927091804621702,0.2914285714285714,0.9865165450552754,0.2914285714285714,0.9875916863983163,0.2914285714285714,0.9790972901867929,0.2914285714285714,0.9892823525972697,0.2914285714285714,0.9794418135578357,0.2914285714285714,0.9770189799676775,0.2914285714285714,0.982983863895466,0.2914285714285714,0.9687401560992721,0.2914285714285714,0.9846416356597887,0.2914285714285714,0.9838959917055403
0.29714285714285715,0.9927815131927307,0.29714285714285715,0.9866331631310772,0.29714285714285715,0.9878774006840305,0.29714285714285715,0.9793258616153644,0.29714285714285715,0.9895998129147299,0.29714285714285715,0.9805669560641936,0.29714285714285715,0.9771822452737999,0.29714285714285715,0.9832658364757813,0.29714285714285715,0.969349118652986,0.29714285714285715,0.9851346554582545,0.29714285714285715,0.9845473541181979
0.3028571428571429,0.9928538459232914,0.3028571428571429,0.986749781206879,0.3028571428571429,0.9881631149697448,0.3028571428571429,0.9796258879242306,0.3028571428571429,0.9899172732321904,0.3028571428571429,0.9822473618053729,0.3028571428571429,0.9773455105799225,0.3028571428571429,0.9838493963576836,0.3028571428571429,0.9697300710339383,0.3028571428571429,0.9858090811524118,0.3028571428571429,0.9856047741843447
0.30857142857142855,0.9929261786538519,0.30857142857142855,0.9868663992826807,0.30857142857142855,0.988448829255459,0.30857142857142855,0.9803259142330966,0.30857142857142855,0.9902347335496506,0.30857142857142855,0.983919696246277,0.30857142857142855,0.9775087758860449,0.30857142857142855,0.9855483644654914,0.30857142857142855,0.9701110234148906,0.30857142857142855,0.9871186217145358,0.30857142857142855,0.9866872302882528
0.3142857142857143,0.9929985113844124,0.3142857142857143,0.9869830173584825,0.3142857142857143,0.988732422887119,0.3142857142857143,0.9815671314566341,0.3142857142857143,0.9905554337552496,0.3142857142857143,0.9851171069341725,0.3142857142857143,0.9776720411921673,0.3142857142857143,0.9880684810040243,0.3142857142857143,0.9706210646321143,0.3142857142857143,0.9882515481102143,0.3142857142857143,0.9876648908027987
0.32,0.9930708441149729,0.32,0.9881182288227051,0.32,0.9890073585101209,0.32,0.9829294922388845,0.32,0.990889361474076,0.32,0.9855917058863651,0.32,0.977840752015969,0.32,0.9904192853732448,0.32,0.9712762305658911,0.32,0.9891113109769154,0.32,0.988292376959415
0.32571428571428573,0.9931431768455335,0.32571428571428573,0.9900675984738074,0.32571428571428573,0.9892736361244648,0.32571428571428573,0.9840537577830395,0.32571428571428573,0.99123651670613,0.32571428571428573,0.9858033460980054,0.32571428571428573,0.9780185331345552,0.32571428571428573,0.9917869566488351,0.32571428571428573,0.9725074854988034,0.32571428571428573,0.9892442013423639,0.32571428571428573,0.9887787339575893
0.3314285714285714,0.9932155095760943,0.3314285714285714,0.992189735644616,0.3314285714285714,0.989533376384205,0.3314285714285714,0.9853446461457511,0.3314285714285714,0.9915936595632728,0.3314285714285714,0.9860149863096456,0.3314285714285714,0.9782053845479259,0.3314285714285714,0.9923006250791702,0.3314285714285714,0.9744350484208415,0.3314285714285714,0.9893770917078124,0.3314285714285714,0.9891352177897124
0.33714285714285713,0.9932878423066548,0.33714285714285713,0.9934660469467099,0.33714285714285713,0.9897931166439453,0.33714285714285713,0.9870016662281855,0.33714285714285713,0.9919508024204156,0.33714285714285713,0.9862266265212858,0.33714285714285713,0.978395860738402,0.33714285714285713,0.992632415202627,0.33714285714285713,0.9766726105215976,0.33714285714285713,0.9895099820732609,0.33714285714285713,0.9894172392385185
0.34285714285714286,0.9933601750372154,0.34285714285714286,0.9940238290118585,0.34285714285714286,0.9900528569036856,0.34285714285714286,0.989009909672893,0.34285714285714286,0.9923001374850422,0.34285714285714286,0.986438266732926,0.34285714285714286,0.9785863369288783,0.34285714285714286,0.9927823270192054,0.34285714285714286,0.9786303799195143,0.34285714285714286,0.9896428724387094,0.34285714285714286,0.9897018398868057
0.3485714285714286,0.9934325077677759,0.3485714285714286,0.9943937803891764,0.3485714285714286,0.9903125971634259,0.3485714285714286,0.9903531965272296,0.3485714285714286,0.9925611468968268,0.3485714285714286,0.9866499069445662,0.3485714285714286,0.9787768131193546,0.3485714285714286,0.9928716127334911,0.3485714285714286,0.9800590487883305,0.3485714285714286,0.9897757628041579,0.3485714285714286,0.989996648299803
0.35428571428571426,0.9935048404983365,0.35428571428571426,0.9945759010786634,0.35428571428571426,0.9905744522028326,0.35428571428571426,0.9911806103656933,0.35428571428571426,0.9927338306557696,0.35428571428571426,0.9868615471562064,0.35428571428571426,0.9789672893098308,0.35428571428571426,0.9929608984477768,0.35428571428571426,0.9812950588051877,0.35428571428571426,0.9899086531696064,0.35428571428571426,0.9903016644775107
0.36,0.9935771732288972,0.36,0.994647329650092,0.36,0.9908499777822255,0.36,0.991537753222836,0.36,0.9928259965543872,0.36,0.9870937407634768,0.36,0.9791577655003069,0.36,0.9930501841620625,0.36,0.9827749812427529,0.36,0.9900415435350549,0.36,0.9906133366958826
0.3657142857142857,0.9936495059594577,0.3657142857142857,0.9947187582215207,0.3657142857142857,0.9911391739016048,0.3657142857142857,0.9918948960799788,0.3657142857142857,0.9929181624530047,0.3657142857142857,0.9873506257287719,0.3657142857142857,0.979348241690783,0.3657142857142857,0.9931394698763483,0.3657142857142857,0.9842054597161147,0.3657142857142857,0.9901744339005034,0.3657142857142857,0.9909114683799305
0.37142857142857144,0.9937218386900182,0.37142857142857144,0.9947901867929492,0.37142857142857144,0.9914399257813041,0.37142857142857144,0.9922520389371219,0.37142857142857144,0.9930103283516223,0.37142857142857144,0.9876322020520916,0.37142857142857144,0.9795387178812593,0.37142857142857144,0.9932287555906341,0.37142857142857144,0.9853825434409491,0.37142857142857144,0.9903073242659519,0.37142857142857144,0.9911960595296544
0.37714285714285717,0.9937941714205787,0.37714285714285717,0.9948616153643778,0.37714285714285717,0.9917406776610034,0.37714285714285717,0.9925288490324686,0.37714285714285717,0.9931024942502398,0.37714285714285717,0.9879179163378058,0.37714285714285717,0.9802025198047297,0.37714285714285717,0.9933180413049197,0.37714285714285717,0.9860284887435637,0.37714285714285717,0.9904402146314004,0.37714285714285717,0.9914680826696189
0.38285714285714284,0.9938665041511394,0.38285714285714284,0.9949330439358063,0.38285714285714284,0.9920414295407025,0.38285714285714284,0.992719452231264,0.38285714285714284,0.9931946601488572,0.38285714285714284,0.9882036306235201,0.38285714285714284,0.9813742582361367,0.38285714285714284,0.9934073270192054,0.38285714285714284,0.9864366520088698,0.38285714285714284,0.9905731049968489,0.38285714285714284,0.9917401058095836
0.38857142857142857,0.9939388368817,0.38857142857142857,0.9950044725072349,0.38857142857142857,0.9923400890193563,0.38857142857142857,0.9928238485335076,0.38857142857142857,0.9932868260474748,0.38857142857142857,0.9884893449092342,0.38857142857142857,0.9830539331754802,0.38857142857142857,0.9934966127334912,0.38857142857142857,0.9868053423380969,0.38857142857142857,0.9907651665174471,0.38857142857142857,0.991979471725535
0.3942857142857143,0.9940111696122605,0.3942857142857143,0.9950759010786635,0.3942857142857143,0.9925719147469656,0.3942857142857143,0.9929223707009952,0.3942857142857143,0.9933789919460922,0.3942857142857143,0.9887750591949487,0.3942857142857143,0.9844756058347218,0.3942857142857143,0.9935858984477769,0.3942857142857143,0.9870623982699752,0.3942857142857143,0.9911245714612025,0.3942857142857143,0.9921854738171422
0.4,0.9940835023428212,0.4,0.9951473296500921,0.4,0.9927369067235307,0.4,0.9930208928684828,0.4,0.9934711578447097,0.4,0.9890607734806629,0.4,0.985484580081265,0.4,0.9936751841620626,0.4,0.9872078198045049,0.4,0.9916513198281154,0.4,0.9923581120844049
0.4057142857142857,0.9941558350733817,0.4057142857142857,0.9952187582215206,0.4057142857142857,0.9928371573500971,0.4057142857142857,0.9931194150359706,0.4057142857142857,0.9935633237433273,0.4057142857142857,0.9893464877663772,0.4057142857142857,0.98608085591511,0.4057142857142857,0.9937644698763483,0.4057142857142857,0.9872810798777649,0.4057142857142857,0.9922478879826946,0.4057142857142857,0.9925300437513362
