0.8794937039211849	0.8675259843931651	0.7419354838709677	0.7987421383647798	0.9694656488549618	0.679144385026738
0.9053165874926791	0.9078000715395127	0.8387096774193549	0.8529411764705883	0.9133858267716536	0.8
0.8812848246476565	0.8299676061032573	0.7056451612903226	0.5780346820809249	0.4424778761061947	0.8333333333333334
0.8652788688138257	0.824652151671022	0.7943548387096774	0.7811158798283262	0.7982456140350878	0.7647058823529411
0.8598100442362737	0.8345458801193749	0.7701612903225806	0.8041237113402062	0.9285714285714286	0.7090909090909091
0.8705729166666667	0.871314195095928	0.6370967741935484	0.7383720930232558	0.9921875	0.5879629629629629
0.8785709637534977	0.8791704981048288	0.5120967741935484	0.0	0.0	0.0
0.8910820142010293	0.8975314578075982	0.7379032258064516	0.7949526813880126	0.9767441860465116	0.6702127659574468
0.9093544137022398	0.9129562336980318	0.8380566801619433	0.855072463768116	0.8939393939393939	0.8194444444444444
0.8866771777690186	0.8755504250735854	0.6842105263157895	0.7450980392156864	0.9661016949152542	0.6063829787234043
Mean Metrics:
0.8827441515204072	0.8701014503606304	0.7260170432284184	0.6948452865479895	0.7881119169240486	0.6470277661892181
