0.9239571117440106	0.9192109104730839	0.8548057259713702	0.8545081967213116	0.8872340425531915	0.8241106719367589
0.9296715204307489	0.9336237783544925	0.8537832310838446	0.8618357487922705	0.8560460652591171	0.867704280155642
0.9270733373282434	0.9209293498551269	0.8333333333333334	0.840352595494613	0.9186295503211992	0.7743682310469314
0.9200759985269009	0.922137714413304	0.84560327198364	0.8485456369107321	0.8426294820717132	0.8545454545454545
0.9131138603480813	0.9135724592294399	0.8188331627430911	0.8389444949954504	0.9183266932270916	0.7721943048576214
0.9232002013760698	0.9083154850459398	0.8300921187308086	0.8159645232815965	0.7796610169491526	0.8558139534883721
0.9305219973824624	0.9387064916428214	0.8413510747185261	0.8552754435107376	0.9087301587301587	0.8077601410934744
0.9346663313212609	0.9326800372388864	0.8505629477993859	0.8399122807017545	0.7979166666666667	0.8865740740740741
0.9109756097560976	0.9037143784496336	0.827021494370522	0.8270214943705221	0.8211382113821138	0.8329896907216495
0.9386205450733751	0.9407188098501588	0.8393039918116684	0.8159437280187573	0.7295597484276729	0.925531914893617
Mean Metrics:
0.9251876513287252	0.9233609414552886	0.839469035254619	0.8398304142797745	0.8459871635588078	0.8401592716813596
